method,src_events,transferred,gt_events,source,target,gui_mapper,correct,incorrect,missed,nonExist,num_correct,num_incorrect,num_missed,num_nonExist,accuracy_precision,accuracy_recall,accuracy,distance
<Geek.RepresentativeTests: void testSearch()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text']","[{""id"": ""com.contextlogic.geek:id/login_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[278,1187][801,1303]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[28,386][1052,496]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[799,662][1052,772]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[1244,185][1440,353]""}, {""id"": ""com.contextlogic.geek:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[364,204][1412,330]""}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text']",geek,geek,atm,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'id@com.contextlogic.geek:id/search_src_text']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'xpath@//android.widget.TextView[@content-desc=""Search""]']",[],[],3,3,0,0,0.5,1.0,0.5,2.0
<Geek.RepresentativeTests: void testDetail()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image']","[{""id"": ""com.contextlogic.geek:id/login_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[278,1187][801,1303]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[28,386][1052,496]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[799,662][1052,772]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[1244,185][1440,353]""}, {""id"": ""com.contextlogic.geek:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[364,204][1412,330]""}, {""id"": ""com.contextlogic.geek:id/product_feed_gridview"", ""class"": ""android.widget.ScrollView"", ""bounds"": ""[0,367][1440,2621]""}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image']",geek,geek,atm,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'id@com.contextlogic.geek:id/search_src_text']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/product_feed_image']",[],[],3,4,0,0,0.42857142857142855,1.0,0.42857142857142855,3.0
<Geek.RepresentativeTests: void testAddCart()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image', 'id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button']","[{""id"": ""com.contextlogic.geek:id/login_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[278,1187][801,1303]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[28,386][1052,496]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[799,662][1052,772]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[1244,185][1440,353]""}, {""id"": ""com.contextlogic.geek:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[364,204][1412,330]""}, {""id"": ""com.contextlogic.geek:id/product_feed_gridview"", ""class"": ""android.widget.ScrollView"", ""bounds"": ""[0,367][1440,2621]""}, {""id"": ""com.contextlogic.geek:id/product_details_fragment_overview_save_to_wishlist_button_image"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1244,1922][1349,2027]""}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image', 'id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button']",geek,geek,atm,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'id@com.contextlogic.geek:id/search_src_text']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/product_feed_image', 'id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button']",[],[],3,5,0,0,0.375,1.0,0.375,4.0
<Geek.RepresentativeTests: void testCart()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image', 'id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button', 'id@com.contextlogic.geek:id/action_bar_item_icon', 'id@com.contextlogic.geek:id/cart_fragment_cart_items_item_row_want_less', 'xpath@//android.widget.Button[@content-desc=""Remove item""]']","[{""id"": ""com.contextlogic.geek:id/login_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[278,1187][801,1303]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[28,386][1052,496]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[799,662][1052,772]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[1244,185][1440,353]""}, {""id"": ""com.contextlogic.geek:id/search_src_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[364,204][1412,330]""}, {""id"": ""com.contextlogic.geek:id/product_feed_gridview"", ""class"": ""android.widget.ScrollView"", ""bounds"": ""[0,367][1440,2621]""}, {""id"": ""com.contextlogic.geek:id/product_details_fragment_overview_save_to_wishlist_button_image"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1244,1922][1349,2027]""}, {""id"": ""com.contextlogic.geek:id/action_bar_item_icon"", ""class"": ""android.widget.ImageView"", ""bounds"": ""[1104,213][1216,325]""}, {""id"": ""com.contextlogic.geek:id/cart_fragment_cart_items_checkout_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[35,2617][1405,2621]""}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/product_feed_image', 'id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button', 'id@com.contextlogic.geek:id/action_bar_item_icon', 'id@com.contextlogic.geek:id/cart_fragment_cart_items_item_row_want_less', 'xpath@//android.widget.Button[@content-desc=""Remove item""]']",geek,geek,atm,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'id@com.contextlogic.geek:id/search_src_text', 'id@com.contextlogic.geek:id/action_bar_item_icon']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'xpath@//android.widget.TextView[@content-desc=""Search""]', 'id@com.contextlogic.geek:id/product_feed_image', 'id@com.contextlogic.geek:id/product_details_fragment_add_to_cart_button', 'id@com.contextlogic.geek:id/cart_fragment_cart_items_item_row_want_less']","['xpath@//android.widget.Button[@content-desc=""Remove item""]']",[],4,6,1,0,0.4,0.8,0.36363636363636365,6.0
<Geek.RepresentativeTests: void testTerms()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[13]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.ListView/android.widget.FrameLayout[4]']","[{""id"": ""com.contextlogic.geek:id/login_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[278,1187][801,1303]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[28,386][1052,496]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[799,662][1052,772]""}, {""id"": ""com.contextlogic.geek:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[28,524][1052,634]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}, {}]","['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[13]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.ListView/android.widget.FrameLayout[4]']",geek,geek,atm,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text']","['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[13]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.ListView/android.widget.FrameLayout[4]']",[],3,2,2,0,0.6,0.6,0.42857142857142855,4.0
<Geek.RepresentativeTests: void testSignIn()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button']","[{}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1137][1384,1277]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1305][1384,1369]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}]","['id@com.contextlogic.home:id/login_fragment_sign_in_button', 'id@com.contextlogic.home:id/sign_in_fragment_email_text', 'id@com.contextlogic.home:id/sign_in_fragment_password_text', 'id@com.contextlogic.home:id/sign_in_fragment_sign_in_button']",geek,home,atm,['id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button'],"['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text']",[],['id@com.contextlogic.geek:id/login_fragment_sign_in_button'],1,2,0,1,0.3333333333333333,1.0,0.5,3.0
<Geek.RepresentativeTests: void testSignUp()>,"['id@com.contextlogic.geek:id/login_fragment_create_account_button', 'id@com.contextlogic.geek:id/create_account_fragment_first_name_text', 'id@com.contextlogic.geek:id/create_account_fragment_last_name_text', 'id@com.contextlogic.geek:id/create_account_fragment_email_text', 'id@com.contextlogic.geek:id/create_account_fragment_confirm_email_text', 'id@com.contextlogic.geek:id/create_account_fragment_password_text', 'id@com.contextlogic.geek:id/create_account_fragment_create_account_button']","[{}, {""id"": ""com.contextlogic.home:id/create_account_fragment_last_name_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[734,962][1384,1102]""}, {""id"": ""com.contextlogic.home:id/create_account_fragment_first_name_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,962][706,1102]""}, {""id"": ""com.contextlogic.home:id/create_account_fragment_first_name_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,962][706,1102]""}, {""id"": ""com.contextlogic.home:id/create_account_fragment_email_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1130][1384,1270]""}, {""id"": ""com.contextlogic.home:id/create_account_fragment_first_name_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,962][706,1102]""}, {""id"": ""com.contextlogic.home:id/create_account_fragment_first_name_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,962][706,1102]""}]","['id@com.contextlogic.home:id/create_account_fragment_first_name_text', 'id@com.contextlogic.home:id/create_account_fragment_last_name_text', 'id@com.contextlogic.home:id/create_account_fragment_email_text', 'id@com.contextlogic.home:id/create_account_fragment_password_text', 'id@com.contextlogic.home:id/create_account_fragment_create_account_button']",geek,home,atm,[],"['id@com.contextlogic.geek:id/create_account_fragment_first_name_text', 'id@com.contextlogic.geek:id/create_account_fragment_last_name_text', 'id@com.contextlogic.geek:id/create_account_fragment_email_text', 'id@com.contextlogic.geek:id/create_account_fragment_confirm_email_text', 'id@com.contextlogic.geek:id/create_account_fragment_password_text', 'id@com.contextlogic.geek:id/create_account_fragment_create_account_button']",[],['id@com.contextlogic.geek:id/login_fragment_create_account_button'],0,6,0,1,0.0,NA,0.14285714285714285,4.0
<Geek.RepresentativeTests: void testAccount()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.contextlogic.geek:id/menu_view_profile_arrow']","[{}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1137][1384,1277]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1305][1384,1369]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[308,397][579,471]""}]","['id@com.contextlogic.home:id/login_fragment_sign_in_button', 'id@com.contextlogic.home:id/sign_in_fragment_email_text', 'id@com.contextlogic.home:id/sign_in_fragment_password_text', 'id@com.contextlogic.home:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'id@com.contextlogic.home:id/menu_view_profile_arrow']",geek,home,atm,"['id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/menu_view_profile_arrow']",[],['id@com.contextlogic.geek:id/login_fragment_sign_in_button'],2,3,0,1,0.4,1.0,0.5,4.0
<Geek.RepresentativeTests: void testCategory()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout/android.widget.TextView[3]']","[{}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1137][1384,1277]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1305][1384,1369]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}, {}]","['id@com.contextlogic.home:id/login_fragment_sign_in_button', 'id@com.contextlogic.home:id/sign_in_fragment_email_text', 'id@com.contextlogic.home:id/sign_in_fragment_password_text', 'id@com.contextlogic.home:id/sign_in_fragment_sign_in_button', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView/android.widget.LinearLayout/android.widget.TextView[3]']",geek,home,atm,['id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button'],"['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout/android.widget.FrameLayout[2]/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.HorizontalScrollView[1]/android.widget.LinearLayout/android.widget.TextView[3]'],['id@com.contextlogic.geek:id/login_fragment_sign_in_button'],1,2,1,1,0.3333333333333333,0.5,0.4,4.0
<Geek.RepresentativeTests: void testFilter()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.TextView[@content-desc=""Filter""]', 'id@com.contextlogic.geek:id/filter_fragment_row_main_text', 'id@com.contextlogic.geek:id/fragment_filter_done']","[{}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1137][1384,1277]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1305][1384,1369]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}, {""id"": """", ""class"": ""android.widget.TextView"", ""bounds"": ""[1244,185][1440,353]""}, {}, {}]",[],geek,home,atm,['id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button'],"['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'xpath@//android.widget.TextView[@content-desc=""Filter""]']",[],"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/filter_fragment_row_main_text', 'id@com.contextlogic.geek:id/fragment_filter_done']",1,3,0,3,0.25,1.0,0.5714285714285714,5.0
<Geek.RepresentativeTests: void testContact()>,"['id@com.contextlogic.geek:id/login_fragment_sign_in_button', 'id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text', 'id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[9]']","[{}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_password_text"", ""class"": ""android.widget.EditText"", ""bounds"": ""[56,1137][1384,1277]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_forgot_password_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1305][1384,1369]""}, {""id"": ""com.contextlogic.home:id/sign_in_fragment_sign_in_button"", ""class"": ""android.widget.TextView"", ""bounds"": ""[56,1425][1384,1565]""}, {""id"": """", ""class"": ""android.widget.ImageButton"", ""bounds"": ""[0,171][196,367]""}, {}]","['id@com.contextlogic.home:id/login_fragment_sign_in_button', 'id@com.contextlogic.home:id/sign_in_fragment_email_text', 'id@com.contextlogic.home:id/sign_in_fragment_password_text', 'id@com.contextlogic.home:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]', 'xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[9]']",geek,home,atm,"['id@com.contextlogic.geek:id/sign_in_fragment_sign_in_button', 'xpath@//android.widget.ImageButton[@content-desc=""Open Menu""]']","['id@com.contextlogic.geek:id/sign_in_fragment_email_text', 'id@com.contextlogic.geek:id/sign_in_fragment_password_text']",['xpath@/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.support.v4.widget.DrawerLayout/android.widget.FrameLayout[2]/android.widget.ListView/android.widget.LinearLayout[9]'],['id@com.contextlogic.geek:id/login_fragment_sign_in_button'],2,2,1,1,0.5,0.6666666666666666,0.5,4.0
